PDB,label,PID,DeepRank-GNN,HADDOCK,ZRANK2,ROSETTADOCK,PYDOCK_TOT,SIPPER,AP_PISA,FIREDOCK,CP_PIE,iRMSD,lRMSD,FNAT,CAPRI_quality,dMaSIF,PIsToN,GNN-DOVE
8ct8_11,0,8ct8,-0.041995484,-60.19304,497.852,9.351,-8.408,4.322,0.0781,0.17,0.493396,20.554,51.084,0,4,-3.178464413,1.9381274,0.1472
8ct8_12,0,8ct8,-0.041995484,-80.7683,1983.54,18.82,-7.098,4.819,-0.2288,-4.67,0.620874,18.194,52.935,0,4,-3.185940266,1.9560903,0.157
8ct8_13,0,8ct8,-0.041995484,-50.6159,1326.88,52.962,-5.879,4.891,0.0418,-17.83,0.629606,19.232,53.049,0,4,-1.583128572,1.9534065,0.2761
8ct8_14,0,8ct8,-0.041995484,-62.882635,1698.66,89.264,-15.138,5.51,-0.0651,-2.53,0.529992,13.441,24.028,0,4,-1.668287754,1.9356251,0.1095
8ct8_15,0,8ct8,-0.041995484,-38.66019,10.4216,1.021,-6.422,5.582,-0.0291,-11.38,0.518821,18.227,56.977,0,4,-2.156443596,1.9020222,0.0891
8ct8_16,0,8ct8,-0.041995484,-74.83762,-50.9382,-2.066,-17.984,4.953,-0.1636,3.99,0.492493,18.542,52.7,0,4,-2.80781126,1.862124,0.3002
8ct8_17,0,8ct8,-0.041995484,-78.724584,1460.18,5.14,21.731,2.435,-0.09,2.44,0.199497,19.047,48.487,0,4,-3.441978931,1.9486032,0.2148
8ct8_18,0,8ct8,-0.041995484,-56.18083,-86.6378,-120.434,7.203,3.799,-0.1117,5.71,0.812508,13.623,51.557,0,4,-0.755287111,1.9480013,0.1088
8ct8_19,0,8ct8,-0.041995484,-65.15431,1766.19,17.686,-1.305,3.47,-0.1146,-6.61,0.563184,13.255,22.535,0,4,-1.535739064,1.9495032,0.0858
8ct8_20,0,8ct8,-0.041995484,-54.19619,445.211,41.544,-17.738,7.121,-0.1272,-6.21,0.718799,11.499,35.718,0,4,-0.30735448,1.9248884,0.0881
8ct8_21,0,8ct8,-0.041995484,-80.10656,37.2522,-0.801,-20.321,6.858,-0.1886,-16.21,0.684243,19.035,57.087,0,4,-2.109048843,1.6711385,0.1238
8ct8_22,0,8ct8,-0.041995484,-77.80844,610.163,-2.255,-21.327,4.328,-0.0513,-1.05,0.495897,19.714,59.004,0,4,-3.578130245,1.9491506,0.2301
8ct8_23,0,8ct8,-0.041995484,-81.67917,664.927,0.146,0.842,3.353,-0.0001,-2.89,0.631777,14.083,53.403,0,4,-1.356102705,1.9474547,0.1319
8ct8_24,1,8ct8,-0.041995484,-72.20045,-120.07,16.205,-20.698,7.509,-0.0636,-17.2,0.924497,2.111,7.678,0.465517,3,0.912425876,-1.0000916,0.0997
8ct8_25,0,8ct8,-0.041995484,-45.55724,1496.82,45.39,-3.582,3.889,-0.0436,-11.01,0.250067,18.841,55.982,0,4,-3.742234945,1.9347094,0.2286
8ct8_26,0,8ct8,-0.041995484,-52.14373,567.822,30.466,-4.958,10.022,-0.1373,-3.63,0.395757,10.128,19.358,0.017241,4,0.139621481,1.8891113,0.1988
8ct8_27,0,8ct8,-0.041995484,-46.163372,825.802,40.598,-19.221,7.169,0.0028,-10.72,0.692808,15.105,26.845,0,4,-0.976406515,1.6902708,0.2274
8ct8_28,0,8ct8,-0.041995484,-68.59088,528.925,6.178,-17.459,6.003,-0.1419,-1.32,0.447427,19.388,58.486,0,4,-1.973796964,1.8755008,0.1922
8ct8_29,0,8ct8,-0.041995484,-53.1162,626.86,-62.214,-12.589,4.234,-0.1537,-20.31,0.712205,14.921,58.004,0,4,-0.559874237,0.44885743,0.1411
8ct8_30,0,8ct8,-0.041995484,-48.75741,-11.2387,-97.097,-10.961,3.677,-0.0287,8.37,0.388654,20.387,57.766,0,4,-2.764076948,1.8046137,0.4088
8ct8_31,0,8ct8,-0.041995484,-72.00752,292.317,14.445,-8.897,4.4,-0.0123,2.01,0.508292,16.806,50.42,0,4,-3.550995111,1.9218504,0.1936
8ct8_32,0,8ct8,-0.041995484,-56.7874,-107.487,0.246,-8.319,1.926,-0.012,5.86,0.336558,12.58,48.146,0.051724,4,0.030727381,1.9426429,0.0813
8ct8_33,0,8ct8,-0.041995484,-83.71876,-156.84,-1.235,-25.42,10.809,-0.1523,-26.43,0.723704,16.117,25.973,0,4,-1.324909925,1.1953573,0.2323
8ct8_34,0,8ct8,-0.041995484,-74.28478,498.776,40.375,-7.021,8.411,-0.1268,-14.7,0.496223,14.517,22.059,0.017241,4,-0.871545136,1.9451069,0.2274
8ct8_35,0,8ct8,-0.041995484,-30.50392,106.798,19.363,-7.445,4.615,-0.0436,0.45,0.444056,17.218,58.689,0,4,-1.270841002,1.6637686,0.233
8ct8_36,0,8ct8,-0.041995484,-58.793085,615.834,-61.451,1.154,6.897,-0.1917,-27.11,0.579388,15.788,55.885,0,4,-0.737791777,1.7064155,0.1092
8ct8_37,0,8ct8,-0.041995484,-59.7004,243.081,1.771,0.959,2.6,-0.0685,5.69,0.535368,14.819,50.1,0,4,-0.718477547,1.9681541,0.2501
8ct8_38,0,8ct8,-0.041995484,-59.4786,-73.5735,-0.59,-23.831,4.319,-0.0492,-17.7,0.620265,11.353,21.096,0.068966,4,-0.584362328,1.6963928,0.0985
8ct8_39,0,8ct8,-0.041995484,-51.00284,428.793,6.301,-17.48,3.048,-0.0205,-7.7,0.396757,20.749,59.959,0,4,-3.327381134,1.9340591,0.2553
8ct8_40,0,8ct8,-0.041995484,-20.53375,593.474,33.978,5.81,3.622,-0.0299,-9.21,0.518516,18.183,53.602,0,4,-1.220868945,1.9642137,0.1381
8ct8_41,0,8ct8,-0.041995484,-47.99338,202.74,28.349,-7.035,9.296,-0.1189,-9.07,0.639275,16.895,56.633,0,4,-1.329485774,1.9240874,0.0643
8ct8_42,0,8ct8,-0.041995484,-38.22891,420.731,5.601,-4.755,6.183,0.1028,-4.31,0.031663,17.813,57.064,0,4,-2.082722187,1.9657569,0.2274
8ct8_43,0,8ct8,-0.041995484,-82.977335,2197.67,4.758,-14.681,5.157,-0.03,-25.39,0.57363,20.434,56.543,0,4,-3.385876179,1.8663365,0.159
8ct8_44,0,8ct8,-0.041995484,-54.946286,44.7364,-2.553,-24.227,3.339,-0.129,-4.5,0.578522,16.291,26.142,0.051724,4,0.474855036,1.3208036,0.1643
8ct8_45,0,8ct8,-0.041995484,-65.02437,394.239,13.737,19.088,4.106,0.0403,-12.15,0.273306,20.147,54.133,0,4,-3.313653946,1.9405968,0.1125
8ct8_46,0,8ct8,-0.041995484,-43.615878,198.99,31.334,-20.233,3.691,-0.0662,-7.82,0.570716,17.335,39.792,0,4,-2.447635412,1.7672585,0.2983
8ct8_47,0,8ct8,-0.041995484,-78.67696,-124.645,2.136,-18.969,6.417,-0.1843,-4.01,0.760983,13.419,51.436,0.017241,4,-0.931850731,0.94990736,0.0889
8ct8_48,0,8ct8,-0.041995484,-69.82492,96.6716,18.208,-15.568,5.179,-0.0243,3.3,0.541284,11.222,21.417,0.068966,4,-0.354560375,1.792868,0.105
8ct8_49,0,8ct8,-0.041995484,-67.91924,2.97825,5.242,-5.453,3.875,-0.0046,-5.1,0.343257,20.211,56.232,0,4,-3.660134077,1.9664512,0.1395
8ct8_50,1,8ct8,-0.041995484,-48.58602,-81.5867,30.117,-7.782,7.512,-0.0231,-12.33,0.948055,3.421,13.73,0.293103,3,0.515341997,0.8109581,0.0847
8ct8_51,0,8ct8,-0.041995484,-76.55695,135.831,1.45,-16.38,4.246,-0.047,-1.24,0.438014,18.983,60,0,4,-3.095554352,1.9451587,0.1453
8ct8_52,0,8ct8,-0.041995484,-77.13216,1070.95,-84.701,2.796,-0.828,0.0546,-15.84,0.293557,21.922,61.575,0,4,-2.974734068,1.9503025,0.2246
8ct8_53,0,8ct8,-0.041995484,-59.99132,-65.3057,-2.991,-16.222,4.126,-0.0467,-8.83,0.618936,20.876,60.39,0,4,-2.28919816,1.7293681,0.1297
8ct8_54,0,8ct8,-0.041995484,-41.6851,1144.8,7.951,-10.138,2.439,-0.1032,-15.87,0.650705,8.621,32.653,0.086207,4,-0.247220784,0.585652,0.1241
8ct8_55,0,8ct8,-0.041995484,-74.5311,-71.2823,3.387,-13.45,5.303,-0.0514,5.37,0.532784,14.425,24.051,0,4,-0.55598551,1.9594554,0.0494
8ct8_56,0,8ct8,-0.041995484,-53.3787,253.627,3.568,-5.291,5.257,-0.0631,-5.01,0.095841,18.971,58.051,0,4,-1.870526552,1.7324855,0.2274
8ct8_57,0,8ct8,-0.041995484,-61.73876,960.303,43.932,-8.722,5.588,-0.0857,-14.85,0.492385,18.215,60.476,0,4,-2.637976885,1.7295094,0.1355
8ct8_58,0,8ct8,-0.041995484,-38.60165,-36.1327,4.38,-21.668,3.2,-0.0754,-14.72,0.496425,14.005,57.576,0,4,-0.659158528,1.483908,0.2026
8ct8_59,0,8ct8,-0.041995484,-67.826787,1088.1,96.122,8.711,1.614,-0.0226,-11.77,0.093254,19.108,52.44,0,4,-3.170224667,1.7124776,0.1054
8ct8_60,0,8ct8,-0.041995484,-57.5897,984.441,30.066,-18.382,6.86,-0.0026,-14.78,0.242898,14.571,21.666,0.017241,4,-0.836684167,1.9393991,0.2274
8ct8_61,0,8ct8,-0.041995484,-38.694788,264.174,0.724,-9.874,2.713,-0.1502,4.48,0.497524,14.138,39.201,0.051724,4,-0.466625065,1.9438018,0.0943
8ct8_62,0,8ct8,-0.041995484,-42.7551,1113.46,67.922,-8.06,4.777,0.0525,-14.95,0.252968,16.625,50.783,0,4,-2.715583324,1.9404359,0.2824
8ct8_63,0,8ct8,-0.041995484,-38.22598,692.734,-123.137,-0.164,-0.998,0.126,-6.06,0.217308,20.046,58.038,0,4,-2.648201942,1.9408668,0.1438
8ct8_64,0,8ct8,-0.041995484,-53.65036474,-69.1417,-1.018,-18.604,4.814,-0.0559,-19.19,0.557634,16.745,58.192,0,4,-1.628809094,1.8713151,0.2274
8ct8_65,0,8ct8,-0.041995484,-40.76052,-69.9837,1.487,-12.646,4.419,-0.0715,-11.85,0.308916,15.869,58.236,0,4,-1.273574948,1.7228696,0.2336
8ct8_66,0,8ct8,-0.041995484,-60.36782,-49.841,12.238,-10.93,1.08,0.0354,-9.25,0.52039,15.614,56.004,0,4,-1.670921922,1.7994077,0.0906
8ct8_67,0,8ct8,-0.041995484,-73.3537,1222.55,8.826,-5.181,3.547,-0.1801,-27.05,0.651868,16.265,27.504,0,4,-1.668326974,1.7651143,0.1852
8ct8_68,0,8ct8,-0.041995484,-65.1069,35.4903,9.812,-13.8,6.456,-0.1234,-0.1,0.699457,19.23,58.207,0,4,-2.599242687,1.7807478,0.1117
8ct8_69,0,8ct8,-0.041995484,-42.97958,47.8292,15.408,-14.971,4.164,0.081,6.81,0.401885,18.787,55.003,0,4,-2.452963114,1.5821562,0.1045
8ct8_70,0,8ct8,-0.041995484,-44.293419,-47.0711,9.86,-23.019,9.778,-0.0448,-8.65,0.6309,14.189,22.788,0.068966,4,-0.52197206,1.9055003,0.0968
8ct8_71,0,8ct8,-0.041995484,-26.77925,81.2525,9.929,-12.972,2.744,-0.231,-14.21,1.145222,15.49,46.674,0,4,-0.099087603,0.7769423,0.0736
8ct8_72,0,8ct8,-0.041995484,-56.95287,392.067,-76.476,-17.458,4.231,-0.0879,-14.43,0.387929,20.431,59.145,0,4,-3.022313833,1.5688467,0.1423
8ct8_73,0,8ct8,-0.041995484,-58.56332,55.9301,-0.817,14.402,2.012,0.0543,-8.85,0.188656,20.536,56.594,0,4,-3.121682644,1.9459597,0.2833
8ct8_74,0,8ct8,-0.041995484,-46.24453,276.781,14.891,-15.449,6.221,0.0026,-8.03,0.608943,18.889,51.214,0,4,-1.718189597,1.4004235,0.4088
8ct8_75,0,8ct8,-0.041995484,-63.04133,297.119,7.353,-14.595,5.735,0.0317,-2.95,0.531159,14.264,26.584,0,4,-0.682675481,1.9305937,0.0758
8ct8_76,0,8ct8,-0.041995484,-45.41415,535.941,-0.702,0.333,0.352,-0.0609,2.9,0.531921,16.473,46.695,0,4,-3.472106457,1.7298646,0.2702
8ct8_77,0,8ct8,-0.041995484,-33.55137,1239.39,95.585,-2.501,4.622,-0.0696,-19.11,0.525699,17.812,58.92,0,4,-3.465592146,1.7309806,0.1191
8ct8_78,0,8ct8,-0.041995484,-50.334231,37.7346,92.942,-3.471,5.6,-0.1906,-10.43,0.688366,17.389,54.884,0,4,-0.25267455,1.074795,0.0961
8ct8_79,0,8ct8,-0.041995484,-46.236777,1612.88,0.341,5.937,1.299,0.0799,13.36,0.141067,19.983,53.118,0,4,-3.610543489,1.9510789,0.0846
8ct8_80,0,8ct8,-0.041995484,-36.986825,19.0244,4.234,-0.378,4.801,-0.2126,-2.29,0.413024,13.724,51.748,0,4,-1.258999109,1.8487973,0.4805
8ct8_81,0,8ct8,-0.041995484,-44.64031,1133.56,-86.129,4.058,4.49,-0.1263,-13.85,0.371781,23.481,60.572,0,4,-2.971857071,1.9045597,0.2055
8ct8_82,0,8ct8,-0.041995484,-41.502432,-146.749,-1.205,-16.752,3.186,-0.2692,-8.41,0.935679,11.219,25.124,0.034483,4,0.11412394,1.452763,0.3055
8ct8_83,0,8ct8,-0.041995484,-57.91304,1124.22,70.546,-1.836,2.198,0.035,-4.99,0.397182,23.031,55.547,0,4,-4.101955414,1.9544166,0.1261
8ct8_84,0,8ct8,-0.041995484,-39.7172,81.0346,15.06,6.248,3.905,0.033,18.52,0.259372,17.434,53.174,0,4,-2.791489124,1.9425768,0.0844
8ct8_85,0,8ct8,-0.041995484,-22.68628,342.23,40.914,-14.412,0.923,-0.0952,-15.06,0.398138,15.871,60.226,0,4,-0.743166983,1.5363464,0.2286
8ct8_86,0,8ct8,-0.041995484,-43.977064,-59.3302,2.561,-6.805,0.181,0.0449,27.28,0.147913,15.032,49.741,0,4,-2.018359661,1.9400893,0.1278
8ct8_87,0,8ct8,-0.041995484,-58.34226,-33.3632,2.654,-3.369,3.575,0.0161,-12.87,0.574859,20.362,60.73,0,4,-2.01346159,1.8719219,0.0789
8ct8_88,0,8ct8,-0.041995484,-57.60191,755.782,2.509,-9.273,5.601,-0.0752,-2.17,0.427966,16.937,53.882,0,4,-2.617051363,1.6367216,0.0928
8ct8_89,0,8ct8,-0.041995484,-44.757429,54.092,4.134,-2.091,9.749,0.0331,2.34,0.469043,7.455,16.096,0.068966,4,0.203755304,1.8212094,0.1371
8ct8_90,0,8ct8,-0.041995484,-76.80712,285.363,6.956,-18.807,6.335,-0.1095,-2.22,0.524551,19.433,41.374,0,4,-2.561958075,1.6532607,0.2446
8ct8_91,0,8ct8,-0.041995484,-38.91008,724.419,56.905,-21.865,6.583,0.0462,-30.34,0.554676,20.187,53.665,0,4,-1.36544919,1.752342,0.0846
8ct8_92,0,8ct8,-0.041995484,-67.171075,542.786,102.042,-9.639,4.286,-0.087,-5.29,0.442948,16.244,54.909,0,4,-2.074409962,1.143575,0.0786
8ct8_93,0,8ct8,-0.041995484,-28.95086,191.521,-1.095,1.299,3.441,-0.1166,-0.59,0.575641,14.254,54.195,0.017241,4,-0.364778042,1.902009,0.089
8ct8_94,0,8ct8,-0.041995484,-39.4028,45.8126,3.537,-9.491,5.761,0.0422,5.17,0.365668,16.333,57.187,0,4,-2.212117434,1.9670843,0.1585
8ct8_95,0,8ct8,-0.041995484,-54.65184,-57.6164,18.887,-18.483,1.227,-0.1614,-2.57,0.505226,15.981,38.358,0.034483,4,-0.089220986,1.4921395,0.2408
8ct8_96,0,8ct8,-0.041995484,-69.9198,-87.652,-1.815,-8.742,6.119,-0.1615,-0.2,0.79722,14.639,29.01,0,4,-0.975510478,1.9484422,0.2274
8ct8_97,0,8ct8,-0.041995484,-40.9124,233.424,34.476,0.028,1.857,-0.097,-7.77,0.795543,15.705,57.35,0,4,-0.608055651,1.5115304,0.0919
8ct8_98,0,8ct8,-0.041995484,-40.985954,265.477,17.701,-12.134,2.875,0.0194,24.4,0.333722,17.697,54.435,0,4,-2.709656954,1.9404205,0.2061
8ct8_99,0,8ct8,-0.041995484,-8.62294,596.267,13.704,-10.86,1.46,-0.077,-8.2,0.541944,14.431,52.572,0,4,-0.513651907,1.3991196,0.1207
8ct8_100,0,8ct8,-0.041995484,-49.4171,212.604,20.646,7.007,-1.163,-0.1219,-6.24,0.516449,17.971,41.149,0,4,-0.412577093,1.9564297,0.1104
8cxr_1,1,8cxr,0.004070763,-81.76151,-133.906,3.296,-24.344,21.876,-0.3598,-64.1,1.357041,0.471,1.64,0.924528,1,0.923132658,-1.2297558,0.4492
8cxr_2,1,8cxr,0.002550048,-73.64168,75.4766,67.816,-20.278,31.149,-0.1986,-38.12,0.991147,3.065,5.439,0.415094,3,0.519137919,-0.005217671,0.5462
8cxr_3,0,8cxr,0.008416608,-69.74891,-38.8396,58.602,-16.892,29.273,-0.2697,-38.42,1.013257,6.697,12.487,0,4,-0.177593648,0.9936786,0.1584
8cxr_4,0,8cxr,0.006939589,-60.49951,849.211,238.363,6.215,29.268,0.0808,-39.11,0.344477,10.15,16.889,0.132075,4,-0.024267562,1.2777573,0.435
8cxr_5,0,8cxr,0.008436107,-67.49776,5.835,33.411,-20.372,17.848,-0.1305,-40.79,0.873014,13.764,35.991,0.018868,4,-2.755820274,0.48567557,0.2385
8cxr_6,0,8cxr,0.006754577,-49.836408,39.4449,65.306,7.976,18.107,-0.1768,-4.18,0.888987,10.381,32.533,0,4,-1.790257454,1.6380504,0.2582
8cxr_7,1,8cxr,0.00279658,-59.43499,193.628,110.405,-13.523,23.091,-0.1674,-48.68,0.982883,1.95,4.837,0.641509,2,0.805554688,-1.1786718,0.3462
8cxr_8,0,8cxr,0.031445961,-68.21408,-111.98,54.642,-29.04,25.057,-0.2104,-36.31,0.901292,14.217,39.329,0,4,-5.217338085,0.15465641,0.2831
8cxr_9,0,8cxr,0.002614053,-79.74053,280.571,106.344,-5.422,30.296,-0.2063,-36.13,0.789408,10.335,16.985,0.09434,4,0.224923253,0.062394857,0.3475
8cxr_10,0,8cxr,0.017655725,-65.82934,256.887,213.916,-25.575,27.288,-0.209,-58.75,1.412738,14.307,39.375,0,4,-4.609856129,1.2302775,0.3154
8cxr_11,0,8cxr,0.003082469,-61.85264,350.615,80.653,-17.468,27.384,-0.2353,-40.68,0.749321,6.975,14.854,0.150943,4,0.190126047,1.2637777,0.2876
8cxr_12,0,8cxr,0.005077136,-83.73195,258.637,148.252,-12.388,29.447,-0.2973,-66.71,0.993247,9.916,17.344,0.018868,4,-0.143017292,-0.19128513,0.6587
8cxr_13,1,8cxr,0.00640639,-62.287966,-13.2393,37.691,-18.994,24.075,-0.1839,-58.9,1.335894,3.595,8.052,0.415094,3,1.045302153,-0.4628831,0.5753
8cxr_14,0,8cxr,0.004729242,-81.0357,-121.519,17.099,-37.039,29.74,-0.254,-50.26,1.027385,15.879,39.284,0,4,-5.958786488,1.7060251,0.2309
8cxr_15,0,8cxr,0.003534783,-61.971924,-84.0628,31.247,-8.825,20.144,-0.0508,-51.65,1.148015,12.16,37.693,0,4,-1.229622602,1.0789099,0.2684
8cxr_16,0,8cxr,0.006290979,-63.59252,-160.684,20.936,-13.391,23.672,-0.2224,-26.76,0.872184,14,42.067,0,4,-5.437781811,0.36784804,0.2501
8cxr_17,0,8cxr,0.002166293,-59.781896,333.009,97.59,-13.719,29.944,-0.1754,-15.36,0.759314,7.241,13.316,0.056604,4,0.067633785,1.9354588,0.3271
8cxr_18,0,8cxr,0.001637228,-83.43084,284.49,208.545,-31.123,23.922,-0.1671,-45.45,0.956244,12.906,39.824,0,4,-4.855329037,1.8900228,0.2773
8cxr_19,0,8cxr,-0.032171179,-52.935424,-112.158,4.557,-3.071,11.662,-0.1456,-26.41,0.731161,13.591,35.163,0,4,-2.720086813,1.1282256,0.252
8cxr_20,0,8cxr,-0.000173535,-63.271,-34.8953,34.41,-20.58,16.733,-0.1126,-31.41,0.92356,5.497,10.688,0.264151,4,1.243008852,0.06296766,0.3684
8cxr_21,0,8cxr,0.002507715,-51.773482,1.64703,1.403,-17.054,19.189,-0.2376,-25.51,0.63628,9.603,17.254,0,4,-0.245143503,1.182214,0.259
8cxr_22,0,8cxr,0.003839182,-69.72744,-27.2729,104.786,-37.475,23.893,-0.2576,-41.29,1.130106,13.366,39.514,0,4,-5.409448624,0.31815672,0.2696
8cxr_23,0,8cxr,0.002718261,-58.76833,132.995,54.74,-7.892,27.188,-0.0907,-23.63,0.939098,6.45,11.366,0,4,0.196497217,0.9254551,0.1298
8cxr_24,0,8cxr,0.004429622,-71.221648,-199.292,11.842,-38.323,22.126,-0.1533,-41.26,0.859854,11.791,37.595,0,4,-4.082019329,1.7971655,0.2325
8cxr_25,0,8cxr,0.00245506,-73.82496,25.7902,123.69,-26.034,30.311,-0.2469,-46.64,1.191513,13.676,39.584,0,4,-4.756445885,0.09569657,0.2659
8cxr_26,0,8cxr,0.025967069,-65.06242,259.264,179.868,-23.219,29.975,-0.0938,-53.61,1.22118,14.347,41.453,0,4,-4.333576679,1.7726834,0.2372
8cxr_27,0,8cxr,0.002947468,-70.81094,-195.31,19.447,-32.976,18.616,-0.1744,-30.27,0.823321,13.449,41.287,0,4,-4.061397076,1.8182678,0.2274
8cxr_28,0,8cxr,0.006258293,-53.538066,-74.6509,23.476,-12.062,13.897,-0.0304,-34.46,0.629392,12.302,34.18,0,4,-2.305618763,0.7950411,0.2486
8cxr_29,0,8cxr,0.007207805,-69.78486,-83.7202,25.126,-19.855,17.4,-0.0381,-29.84,0.703772,13.926,34.554,0,4,-2.395429373,0.3355093,0.2353
8cxr_30,0,8cxr,0.000598678,-35.0524,134.794,51.832,18.776,8.906,-0.1057,4.21,0.640579,11.455,31.048,0,4,-0.851992369,1.9597005,0.299
8cxr_31,0,8cxr,0.002864181,-58.52702,427.487,174.172,-10.139,23.693,-0.1305,-34.32,0.739549,4.329,12.675,0.132075,4,-0.276663274,0.010914087,0.3434
8cxr_32,0,8cxr,0.0054755,-46.51528,104.245,47.075,-14.075,25.695,0.0094,-33.17,0.47466,7.093,12.502,0,4,-0.035373908,1.8409163,0.372
8cxr_33,0,8cxr,0.024642121,-74.19198,-155.817,16.014,-31.094,23.528,-0.1324,-37.19,0.808679,15.873,41.362,0,4,-5.432721138,1.890266,0.2274
8cxr_34,0,8cxr,0.005570057,-69.59026,-101.969,56.311,-37.331,26.948,-0.1605,-42.09,0.650641,15.027,38.506,0,4,-5.889397144,1.8451836,0.2328
8cxr_35,0,8cxr,0.004578138,-74.24556,-132.725,71.424,-38.63,20.022,-0.1953,-34.81,1.070627,13.534,40.601,0,4,-5.047544956,1.6799886,0.2413
8cxr_36,0,8cxr,0.013650427,-66.30046,-198.462,32.985,-34.946,23.392,-0.1648,-30.42,0.90046,11.386,37.961,0,4,-4.901708126,1.8189671,0.2408
8cxr_37,0,8cxr,0.003346727,-71.4232202,-27.6797,95.199,-29.562,22.442,-0.1066,-34.36,0.989727,14.392,39.724,0,4,-5.006257057,1.8997761,0.2588
8cxr_39,0,8cxr,0.001537877,-66.17884,-171.34,18.761,-13.039,14.884,-0.149,-41.76,1.134385,13.644,34.117,0.018868,4,-0.747203469,0.85283285,0.2373
8cxr_40,0,8cxr,0.004015952,-34.33558,258.572,118.487,32.395,16.707,-0.0091,12.83,0.753459,10.327,28.345,0.113208,4,-0.097326517,1.8076844,0.2814
8cxr_41,0,8cxr,0.004955084,-51.92265,143.346,58.985,-13.927,25.225,-0.1346,-38.56,0.818869,7.167,14.177,0.09434,4,0.265173346,0.8505048,0.2849
8cxr_42,0,8cxr,0.021173049,-66.328374,-181.107,2.309,-34.008,17.663,-0.1206,-25.35,1.084457,14.789,39.975,0,4,-4.857134342,1.6384387,0.233
8cxr_43,0,8cxr,0.004321798,-58.97888,26.8221,68.937,-14.986,22.002,-0.2034,-36.97,0.811877,4.982,15.736,0.226415,4,-0.477049947,0.041975975,0.2987
8cxr_44,0,8cxr,0.008201751,-60.336268,-212.192,31.733,-36.227,18.24,-0.0817,-33.04,0.566068,14.816,40.616,0,4,-5.464387417,1.8576514,0.2274
8cxr_45,0,8cxr,0.005638182,-60.65124,53.5575,126.155,0.392,19.502,-0.2719,-65.77,1.369635,12.686,35.139,0,4,-0.863513708,0.78998816,0.2709
8cxr_46,0,8cxr,0.003588,-57.699448,-13.8832,47.973,-18.655,13.984,0.1737,-44.53,0.938105,13.459,39.603,0,4,-0.472421408,1.600046,0.3641
8cxr_47,1,8cxr,0.001918447,-56.38579,-53.3988,52.369,-18.132,19.166,-0.1474,-38.73,0.954773,3.524,7.156,0.433962,3,1.167813897,-0.058251977,0.3832
8cxr_48,0,8cxr,0.02629593,-51.550788,-112.459,24.706,-13.406,16.051,-0.1876,-54.66,1.077241,11.547,36.847,0,4,-1.088603377,1.1069117,0.2601
8cxr_49,0,8cxr,0.00294485,-68.4947,-137.964,68.349,-35.35,24.087,-0.2105,-43.49,0.690828,15.776,40.891,0,4,-6.213739872,1.7513056,0.2334
8cxr_50,0,8cxr,0.002778606,-51.411114,-192.665,-1.231,-18.042,18.506,-0.07,-30.11,0.516956,16.255,41.826,0,4,-4.935504436,1.7412492,0.1317
8cxr_51,0,8cxr,0.004195349,-58.056105,-21.4677,31.177,12.313,18.231,0.0868,-21.16,0.488503,10.129,29.293,0.018868,4,-1.393252969,1.3801104,0.2419
8cxr_53,0,8cxr,0.002651736,-49.81892,-57.5903,29.884,-14.266,20.78,-0.16,-32.53,0.739329,4.379,12.761,0.245283,4,-0.392774045,0.24185061,0.331
8cxr_54,0,8cxr,0.001885397,-71.234524,-16.7879,74.847,-28.244,23.756,-0.108,-23.59,0.776368,14.189,39.34,0,4,-5.203557968,1.8484299,0.2813
8cxr_55,1,8cxr,0.005203261,-58.686068,-27.6221,10.178,-20.423,24.295,-0.3412,-38.73,0.932756,1.75,4.497,0.660377,2,0.754154444,0.011857033,0.3487
8cxr_56,0,8cxr,0.00537895,-48.85202,24.9402,133.818,-20.837,24.013,-0.2451,-22.71,1.051684,13.685,41.143,0,4,-5.583403111,0.24902987,0.2741
8cxr_57,0,8cxr,0.032737959,-60.024568,-224.347,0.105,-35.933,16.74,-0.1454,-25.49,0.526288,15.105,40.802,0,4,-5.264271259,1.8881437,0.2274
8cxr_58,0,8cxr,0.001793962,-53.67752,-112.132,29.316,-13.57,25.48,0.0406,-26.29,0.541903,5.414,8.698,0,4,0.34174484,1.6799462,0.3691
8cxr_59,0,8cxr,0.023052022,-41.75883,283.661,225.361,6.759,23.933,-0.2184,-57.62,0.954785,13.25,42.121,0,4,-3.982167721,1.6539559,0.2274
8cxr_60,0,8cxr,0.011301311,-71.4424,-123.96,68.719,-35.084,24.346,-0.1875,-34.01,1.128093,12.632,39.957,0,4,-4.406754017,0.6420491,0.2598
8cxr_61,0,8cxr,0.004851485,-66.559132,-74.9526,94.738,-28.141,17.688,-0.0873,-34.91,0.965142,14.408,41.033,0,4,-5.541775703,1.8569065,0.2525
8cxr_62,0,8cxr,0.026422266,-61.0590578,-145.972,42.443,-32.406,15.89,0.135,-30.48,0.464837,15.043,38.313,0,4,-5.563879013,1.9288992,0.2274
8cxr_63,0,8cxr,0.008796575,-62.4184524,-202.53,11.462,-32.116,18.679,-0.058,-20.8,0.57615,13.686,37.013,0,4,-5.154286385,1.905108,0.2274
8cxr_64,0,8cxr,0.021854196,-80.18396,-68.7739,24.352,-13.459,26.977,-0.293,-33.84,0.90005,10.077,17.487,0.018868,4,0.00778957,0.46368122,0.6021
8cxr_65,0,8cxr,0.005804213,-58.7158,-89.4785,13.331,-20.825,16.062,-0.1217,-29.71,0.843183,13.223,36.087,0,4,-1.987509251,0.6030935,0.2567
