PDB,PID,seqid,label,capri_quality,Unnamed: 5,Unnamed: 6,model,nclash,fnat,fnonnat,lrmsd,irmsdbb,irmsdsc,distance,theta,classification,ZRANK2,ROSETTADOCK,PYDOCK_TOT,SIPPER,AP_PISA,FIREDOCK,CP_PIE,DeepRank-GNN,GNN-DOVE,dMaSIF,PIsToN,DeepRank,HADDOCK
T40_260,T40,100.0,0,4,,,T40_260_conv,13/79,0.0395,0.8846,27.7668,10.1733,10.7666,21.2479,97.8618,incorrect,-116.64,22.737,-19.1,9.759,-0.1027,-34.59,0.766387,0.183387026,0.2949,0.911175966,1.272105694,2.259192944,-12.40406
T40_261,T40,100.0,1,2,,,T40_261_conv,Jan-79,0.6094,0.1136,4.9707,1.1439,1.4609,4.362,11.7161,medium,-133.045,-5.583,-16.826,3.99,-0.4353,-30.91,1.050587,0.24596186,0.2442,0.56770581,-1.578284264,4.231914043,-70.55496
T40_262,T40,100.0,0,4,,,T40_262_conv,Apr-79,0.0156,0.9825,11.1362,6.2631,6.6353,3.6521,54.1895,incorrect,-174.147,-5.917,-24.629,1.117,-0.3158,-44.11,0.920198,0.292722762,0.0686,1.03758502,0.075819016,4.304605722,-85.3138
T40_263,T40,100.0,0,4,,,T40_263_conv,Jul-79,0.0395,0.9634,24.9168,12.312,14.4189,11.874,139.7022,incorrect,-232.094,-3.846,-33.937,2.692,-0.3008,-73.33,1.296533,0.064197078,0.1278,0.857875586,-1.008748055,4.447039366,-111.9619
T40_264,T40,100.0,1,3,,,T40_264_conv,Sep-79,0.5781,0.6022,8.1519,2.6949,3.2548,5.6335,28.8169,acceptable,-244.721,-9.178,-5.162,3.259,-0.3573,-56.56,1.519301,0.125353575,0.2177,0.189474612,-1.663099051,3.690742016,-116.88136
T40_265,T40,100.0,0,4,,,T40_265_conv,52/79,0.0,1.0,49.1197,19.9735,22.1659,45.4163,100.2235,incorrect,1372.28,416.303,0.601,-2.728,-0.0336,-38.82,0.240613,0.014984037,0.1222,-1.250741839,1.165651321,-38833.23438,7456.93538
T40_266,T40,100.0,0,4,,,T40_266_conv,Mar-79,0.1053,0.8462,18.2941,5.6157,6.3879,13.3778,65.5414,incorrect,-142.274,-3.454,-24.314,5.605,-0.3275,-11.64,0.753801,0.230576172,0.195,1.162766457,1.62035656,3.362810135,-72.24052
T40_267,T40,100.0,1,1,,,T40_267_conv,Jun-79,0.8289,0.0735,1.7321,0.5892,1.147,1.4325,4.6158,high,-297.965,-9.654,-31.317,12.499,-0.3894,-75.99,1.539244,0.511184514,0.1086,1.406145334,-0.902709007,3.001975179,-104.7009
T40_268,T40,100.0,0,4,,,T40_268_conv,14/79,0.0,1.0,25.3648,8.9811,9.6024,25.0885,17.7064,incorrect,-138.767,5.453,-14.295,5.361,-0.191,-42.18,0.592861,0.02522341,0.372,0.489077866,1.712420344,2.812356949,-48.00626
T40_269,T40,100.0,0,4,,,T40_269_conv,75/79,0.0,1.0,58.2347,20.2297,21.818,54.532,114.631,incorrect,314.876,121.545,-13.078,-4.824,0.1391,-24.54,0.751713,0.014610356,0.5638,-1.49599278,0.315545797,27.20241547,1091.796336
T40_26,T40,100.0,0,4,,,T40_26_conv,26/79,0.0263,0.9615,37.1108,15.6126,16.5786,28.5535,171.2689,incorrect,86.2395,78.772,-12.851,3.696,-0.041,-31.95,0.835978,0.062004931,0.195,0.474796981,0.607361674,-17.24287367,645.849287
T40_270,T40,100.0,0,4,,,T40_270_conv,14/79,0.3281,0.6667,12.4249,5.2034,5.6249,4.8757,52.9785,incorrect,-98.1194,3.626,3.715,0.959,-0.1148,-19.94,1.017978,0.106383502,0.4067,0.207094699,1.211130261,2.763017893,-54.11233
T40_271,T40,100.0,0,4,,,T40_271_conv,36/79,0.0526,0.9556,16.4084,9.1026,9.7693,8.5081,68.1934,incorrect,-4.52428,43.379,-21.021,2.283,-0.3535,-69.28,0.983182,0.162845492,0.0255,-0.538434803,0.083056331,-2.633331865,161.53714
T40_272,T40,100.0,1,2,,,T40_272_conv,14/79,0.8594,0.4712,3.9477,1.7108,2.1051,3.3395,10.6584,medium,-368.358,-11.132,-29.198,5.928,-0.4277,-92.06,2.043619,0.402153045,0.1043,0.101627074,-1.85799396,5.519526482,-166.696
T40_273,T40,100.0,0,4,,,T40_273_conv,16/79,0.0,1.0,47.0251,16.3165,17.1731,45.4972,54.889,incorrect,-35.4628,49.742,1.96,-7.044,-0.0917,-24.49,0.54357,0.014770832,0.0786,-0.419120014,0.576097608,-11.53660774,96.39049
T40_274,T40,100.0,0,4,,,T40_274_conv,Apr-79,0.0,1.0,63.2065,20.8758,22.0714,61.8779,64.6181,incorrect,-44.3272,-3.913,-9.193,-1.839,-0.0373,-3.92,0.271146,0.013395831,0.1566,-1.221376657,0.910177529,1.10266912,-37.61487
T40_275,T40,99.4,0,4,,,T40_275_conv,Dec-79,0.0156,0.9524,41.6655,12.7848,13.1689,36.8495,112.4227,incorrect,121.309,58.946,-2.371,-0.088,0.0284,1.03,0.225423,0.009630593,0.0536,-0.599737108,1.759661555,-13.61141586,544.815122
T40_276,T40,100.0,1,3,,,T40_276_conv,Jun-79,0.625,0.5699,10.8572,2.571,2.9946,8.9513,30.5125,acceptable,-250.466,-8.281,-11.259,3.787,-0.3628,-66.86,1.566527,0.070994794,0.1932,-0.089666277,-1.727225304,4.679743528,-101.20358
T40_277,T40,100.0,0,4,,,T40_277_conv,36/79,0.0,1.0,49.344,18.0232,18.3405,46.8638,78.2999,incorrect,820.423,282.288,14.791,-0.715,0.0528,-24.33,0.63218,0.01590322,0.1865,-1.849584699,1.632939458,-17526.11328,4367.30741
T40_278,T40,100.0,1,3,,,T40_278_conv,Jul-79,0.625,0.5918,10.3511,2.6922,3.2104,8.1879,30.9924,acceptable,-272.752,-5.488,-7.948,2.879,-0.4318,-74.49,1.704576,0.131664738,0.2097,-0.080173388,-1.801639438,5.379122257,-114.1623
T40_279,T40,100.0,0,4,,,T40_279_conv,64/79,0.0,1.0,25.5343,14.705,15.7849,10.1534,135.0515,incorrect,1335.68,271.402,-21.502,-5.758,-0.0803,-50.61,0.285705,0.038496785,0.1288,-0.729329944,0.769459605,-52922773504.0,8841.877341
T40_27,T40,100.0,0,4,,,T40_27_conv,Sep-79,0.0658,0.8936,36.8848,12.5471,12.9475,30.1076,123.0734,incorrect,-288.62,-1.0,-23.874,10.48,-0.291,-27.21,1.146493,0.079175591,0.049,1.209219813,0.858190894,3.565804362,-91.1677
T40_280,T40,100.0,0,4,,,T40_280_conv,21/79,0.0658,0.8148,28.9765,14.2562,15.0677,16.1557,158.0539,incorrect,-49.605,26.977,-15.359,6.276,-0.2316,-39.27,0.801249,0.128721327,0.1476,0.07322897,1.317739725,-6.807805538,87.18774
T40_281,T40,100.0,0,4,,,T40_281_conv,19/79,0.0,1.0,55.4236,16.1947,17.2297,50.7419,123.2622,incorrect,-18.3598,61.311,-13.182,0.94,-0.2954,-32.94,0.842661,0.016391266,0.0742,-0.945880234,1.856462002,-9.828910828,474.68302
T40_282,T40,100.0,0,4,,,T40_282_conv,84/79,0.0,1.0,48.9262,13.1836,13.8174,44.3307,109.0386,"clashes,incorrect",-194.832,31.846,-9.89,20.199,0.0439,-161.95,1.771276,0.020967059,0.2272,0.73852998,-1.853118896,5.370064735,34.5721
T40_283,T40,98.2,1,1,,,T40_283_conv,Jul-79,0.7619,0.1273,2.7653,0.7773,1.2192,2.4814,5.8159,high,-148.876,-6.609,-7.837,3.036,-0.2943,-43.92,1.064365,0.095062271,0.159,0.307511449,-1.621535063,4.151208878,-80.89627
T40_284,T40,100.0,0,4,,,T40_284_conv,41/79,0.0,1.0,66.7938,16.5834,17.154,61.71,166.832,incorrect,276.889,150.929,-6.656,1.986,-0.0947,-42.61,0.762853,0.025634808,0.5993,-1.14710772,1.097074986,-55.35071754,1513.58786
T40_285,T40,100.0,1,1,,,T40_285_conv,Jul-79,0.8684,0.0704,1.584,0.6206,1.1207,1.2648,4.5223,high,-276.314,-10.241,-36.405,9.209,-0.4758,-78.79,1.512566,0.372098416,0.0845,1.404305696,-1.206642151,3.800665617,-100.00474
T40_286,T40,98.2,0,4,,,T40_286_conv,Oct-79,0.0822,0.9294,19.7437,7.6055,7.8842,11.7618,77.5223,incorrect,-207.287,-8.14,-20.623,2.989,-0.4139,-38.36,1.338638,0.608191967,0.1772,0.004095774,-1.517820239,4.664171457,-114.43608
T40_287,T40,98.2,0,4,,,T40_287_conv,Jul-79,0.0685,0.9219,35.4922,8.0161,8.3918,31.0965,88.7112,incorrect,-165.958,1.949,-15.866,4.718,-0.3579,-31.36,1.185389,0.253014266,0.1545,-0.190823376,1.782910824,3.303566694,-75.5481
T40_288,T40,100.0,0,4,,,T40_288_conv,Oct-79,0.0,1.0,26.1226,15.0241,16.0384,13.1537,126.265,incorrect,-86.4943,-3.328,-23.778,-1.891,-0.2673,-16.49,0.450253,0.068756074,0.1718,-0.248418286,1.638384223,3.545649052,-60.45368
T40_289,T40,100.0,1,3,,,T40_289_conv,May-79,0.6875,0.5368,10.3461,2.5301,2.8473,8.4653,29.4946,acceptable,-250.741,-8.749,-10.871,3.357,-0.3407,-68.79,1.562018,0.154069975,0.2152,-0.227137446,-1.833192348,5.209503412,-91.22289
T40_28,T40,100.0,1,3,,,T40_28_conv,Oct-79,0.4375,0.7455,7.6624,4.5028,4.8716,6.6763,18.293,acceptable,-244.431,-9.174,-25.508,2.692,-0.5258,-81.92,1.759641,0.047958951,0.6132,0.062080991,-1.813138843,3.805131435,-152.86192
T40_290,T40,100.0,0,4,,,T40_290_conv,18/79,0.0,1.0,46.0451,14.4586,15.3326,42.5591,96.5745,incorrect,141.963,36.839,14.306,-2.428,0.0049,-31.85,0.84576,0.021932352,0.2082,-1.746926308,0.841277778,-7.806282043,1394.609129
T40_291,T40,98.2,1,3,,,T40_291_conv,Apr-79,0.3425,0.537,12.9599,3.8937,4.0942,10.846,34.4098,acceptable,-178.064,-7.052,-19.043,3.241,-0.2589,-40.64,0.792859,0.098992214,0.2299,-0.658443332,1.229158163,3.673315763,-75.2352
T40_294,T40,100.0,1,2,,,T40_294_conv,45/79,0.6562,0.475,7.7964,1.761,2.065,6.3089,22.6844,medium,177.869,88.955,-8.462,4.902,-0.4019,-74.85,1.386304,0.307564288,0.063,0.45776841,-1.124176741,-79.64683104,1689.202
T40_297,T40,100.0,1,3,,,T40_297_conv,Apr-79,0.5625,0.6,11.5052,2.7497,3.114,9.2265,34.0874,acceptable,-177.776,-9.092,-9.375,2.281,-0.2111,-64.34,1.614544,0.053628102,0.2651,0.1742163,-1.75762713,4.312438965,-92.76093
T40_298,T40,100.0,0,4,,,T40_298_conv,17/79,0.1562,0.8795,27.4215,12.876,13.4465,11.1565,151.285,incorrect,-19.3597,23.141,-5.565,-1.549,-0.0887,-32.2,0.99392,0.025190767,0.1281,-0.151864752,1.215754509,2.333131552,-46.87292
T40_299,T40,100.0,0,4,,,T40_299_conv,40/79,0.0,1.0,26.5909,13.7839,15.7206,14.1695,151.4125,incorrect,500.871,178.498,-6.455,-1.478,-0.1273,-26.12,0.437221,0.039144956,0.114,-0.497303873,0.951114237,-55.33934212,2990.34403
T40_29,T40,100.0,0,4,,,T40_29_conv,Oct-79,0.0,1.0,27.1007,8.8396,9.4338,26.3428,30.4385,incorrect,-127.039,2.948,-12.548,4.877,-0.1311,-27.4,0.521654,0.029467074,0.1727,0.724375546,1.226618767,2.321860075,-37.34904
T40_2,T40,100.0,0,4,,,T40_2_conv,74/79,0.1053,0.907,29.7475,11.0986,11.2737,22.9667,96.0631,incorrect,226.775,212.602,-24.394,8.749,-0.197,-104.63,1.574581,0.473031133,0.1141,-0.053408358,0.858118534,-674.4591751,1324.99894
T40_300,T40,100.0,0,4,,,T40_300_conv,20/79,0.0789,0.9104,22.5781,6.0175,6.7934,17.5956,76.7553,incorrect,-113.632,27.826,-30.239,6.228,-0.2096,-34.35,0.971789,0.375302583,0.1871,0.499123096,-0.673798025,-1.282912552,111.38884
T40_301,T40,99.4,0,4,,,T40_301_conv,30/79,0.0395,0.9032,28.1339,9.0962,9.9347,21.857,100.1244,incorrect,560.373,242.933,-23.133,5.692,-0.1734,-27.74,0.607311,0.148198709,0.0671,-0.116720125,1.736068487,-394077.6875,2971.120144
T40_302,T40,100.0,0,4,,,T40_302_conv,13/79,0.0312,0.9747,20.7017,9.9039,10.4792,5.0405,116.9916,incorrect,-175.33,-5.4,-22.434,2.537,-0.4399,-73.87,1.202961,0.473554462,0.1582,0.517980099,-1.740160227,4.191856623,-105.91728
T40_303,T40,100.0,1,2,,,T40_303_conv,Dec-79,0.8281,0.4536,3.8203,1.2568,1.8443,3.0147,10.9492,medium,-233.286,-6.897,-10.616,2.117,-0.3136,-67.74,1.797905,0.219546735,0.0674,-0.489086568,-1.789012909,4.480922222,-138.63598
T40_304,T40,100.0,1,1,,,T40_304_conv,Jul-79,0.8421,0.1579,1.1992,0.6517,1.1973,0.7487,4.1511,high,-347.984,-10.086,-36.27,10.105,-0.4863,-88.46,1.674057,0.342344224,0.5365,1.172501206,-1.81016922,4.636515141,-125.7262
T40_305,T40,100.0,0,4,,,T40_305_conv,Nov-79,0.0789,0.76,22.2652,7.0218,7.1464,18.6348,61.0919,incorrect,-57.2508,22.91,-21.054,4.248,-0.1477,-18.03,0.37793,0.019079247,0.3043,0.388117641,1.775352836,0.66535306,25.911014
T40_306,T40,100.0,0,4,,,T40_306_conv,20/79,0.0,1.0,64.7465,16.8272,17.3918,60.3319,175.3627,incorrect,-58.5461,98.754,13.273,2.345,-0.1832,-35.98,0.60177,0.194354743,0.1684,-1.391529918,0.914086819,-403.9416733,578.81963
T40_307,T40,100.0,0,4,,,T40_307_conv,Aug-79,0.0526,0.9551,25.1251,12.3215,14.3426,12.1719,140.5522,incorrect,-233.28,-6.826,-40.152,2.233,-0.3103,-86.15,1.415336,0.335885942,0.053,0.846356273,-0.837496877,4.451642513,-123.8148
T40_308,T40,99.4,0,4,,,T40_308_conv,28/79,0.0312,0.9167,33.2523,8.1566,8.5624,29.7397,76.0016,incorrect,212.42,76.157,-5.517,1.554,-0.0676,-14.77,0.331825,0.02429736,0.0662,0.159575045,1.237579584,-15.95833349,127.00546
T40_310,T40,100.0,0,4,,,T40_310_conv,36/79,0.1094,0.8793,30.1443,9.2628,9.7175,22.0525,107.5,incorrect,192.331,106.597,-6.817,0.529,-0.0359,-36.46,0.805373,0.124528706,0.3197,-1.240268469,1.557965994,116.3707733,1474.98272
T40_311,T40,100.0,1,2,,,T40_311_conv,Dec-79,0.8438,0.5221,4.3855,1.8072,2.2349,3.7408,11.561,medium,-349.605,-11.079,-15.287,-0.477,-0.281,-83.66,2.086449,0.499244958,0.0598,-0.160324961,-1.810739398,5.484297037,-147.6834
T40_312,T40,100.0,0,4,,,T40_312_conv,23/79,0.0263,0.95,17.078,5.3826,6.1644,11.9415,64.5297,incorrect,167.132,106.966,-11.378,6.341,-0.1647,-35.53,0.577405,0.036041141,0.1857,0.26394254,1.65925014,-96.02800274,1068.85652
T40_313,T40,98.2,0,4,,,T40_313_conv,45/79,0.0,1.0,65.1517,18.6962,20.0416,61.3366,124.7154,incorrect,439.061,128.322,-2.136,-3.85,0.0002,-36.66,0.451281,0.023589056,0.2923,-1.48910296,1.055692434,-7498.231567,3052.70923
T40_314,T40,100.0,0,4,,,T40_314_conv,31/79,0.1719,0.8254,19.8429,6.7293,7.1831,11.7888,77.3947,incorrect,-35.0551,37.437,-8.286,4.73,-0.0759,-33.73,1.288427,0.119666725,0.1606,-0.176024929,1.701837659,3.446114898,435.00286
T40_315,T40,100.0,0,4,,,T40_315_conv,39/79,0.1562,0.8,21.4928,8.2308,8.5829,12.5156,87.8732,incorrect,377.548,88.487,2.611,1.107,-0.0973,-10.3,0.5239,0.175980598,0.0852,-0.234799385,1.888645768,-75.07997131,2594.33757
T40_316,T40,98.2,1,3,,,T40_316_conv,92/79,0.6984,0.5556,8.2361,2.1113,2.4153,6.4471,24.1049,"clashes,acceptable",1534.1,606.024,4.393,0.308,-0.2935,-88.34,1.125085,0.109435424,0.1348,0.019691482,-1.589724422,-1612232448.0,8731.31728
T40_317,T40,98.2,0,4,,,T40_317_conv,70/79,0.0,1.0,65.9304,21.2078,22.805,61.6051,152.8485,incorrect,1075.7,193.066,-17.787,-3.952,-0.0927,-33.7,0.534802,0.015377052,0.2796,-1.381586432,1.08203733,-2510.378601,3602.878016
T40_318,T40,100.0,0,4,,,T40_318_conv,30/79,0.0,1.0,25.3497,13.8522,15.747,7.7585,166.3052,incorrect,176.958,129.894,-23.679,9.214,-0.2534,-50.78,1.040745,0.382508785,0.1327,-0.266988099,0.96465987,-267.9274597,1286.62524
T40_319,T40,100.0,0,4,,,T40_319_conv,20/79,0.0395,0.9464,34.4862,13.4907,14.3526,25.7597,149.8039,incorrect,-166.635,7.178,-35.157,5.958,-0.1956,-43.2,1.13252,0.366652519,0.1065,0.641781092,1.157793164,3.324676752,-59.77673
T40_31,T40,100.0,1,2,,,T40_31_conv,68/79,0.8594,0.3889,5.0081,1.4979,1.8282,3.6776,15.6703,medium,814.668,309.107,-7.229,0.787,-0.332,-93.76,1.408203,0.229696706,0.1439,0.155396789,-0.933500886,-20882.6499,5405.9757
T40_320,T40,100.0,0,4,,,T40_320_conv,34/79,0.0,1.0,48.092,18.0976,19.38,41.6972,167.6388,incorrect,445.759,140.055,-0.884,-2.987,-0.0304,-26.0,0.639024,0.013626024,0.0851,-0.732334614,1.064424634,-121.83424,2122.54667
T40_323,T40,98.2,0,4,,,T40_323_conv,May-79,0.0159,0.9833,23.1174,10.7631,11.4351,8.9561,127.984,incorrect,-141.852,-6.785,-32.842,3.542,-0.2225,-30.28,0.825616,0.069609568,0.1514,0.334084928,0.306684732,4.304524899,-86.5578
T40_324,T40,100.0,0,4,,,T40_324_conv,25/79,0.0,1.0,52.6934,13.6167,14.1351,48.3014,137.0867,incorrect,80.0874,81.501,-6.164,-2.104,-0.1101,-51.29,0.571512,0.01287272,0.1319,-2.211590052,-0.050346732,-4.781368613,806.23138
T40_326,T40,99.4,0,4,,,T40_326_conv,23/79,0.0625,0.8182,24.8418,12.7128,13.2307,3.3813,149.1833,incorrect,271.473,105.065,1.104,2.046,-0.1355,-11.11,0.5818,0.033707257,0.1095,-0.490774721,1.734247327,-452.513855,1190.717378
T40_327,T40,100.0,0,4,,,T40_327_conv,30/79,0.1974,0.8125,19.8279,7.1274,7.4736,14.0878,68.8351,incorrect,-253.89,-0.473,-35.25,7.812,-0.3832,-100.31,1.330807,0.186559036,0.1636,-0.417780489,-1.350338459,3.541006684,-54.72512
T40_328,T40,100.0,1,1,,,T40_328_conv,Feb-79,0.7632,0.0492,1.6605,0.5619,1.0598,1.5024,3.2325,high,-225.316,-6.742,-22.482,9.639,-0.2182,-44.93,1.172154,0.329764396,0.1647,0.287878394,-1.517628193,3.924034119,-76.637758
T40_329,T40,100.0,0,4,,,T40_329_conv,25/79,0.0156,0.9821,38.1626,10.647,11.229,33.3979,98.0178,incorrect,278.183,72.372,-19.998,-5.007,0.0274,-74.71,0.655118,0.014954159,0.6208,0.278982013,-0.007063508,-664.146637,1331.17882
T40_32,T40,98.2,0,4,,,T40_32_conv,Feb-79,0.0,1.0,23.2429,10.3951,11.0283,19.7454,64.1057,incorrect,-134.842,-2.7,-26.69,6.484,-0.2278,-25.51,1.05271,0.171039239,0.2144,0.86699748,1.114264011,2.745289326,-69.51928
T40_330,T40,100.0,0,4,,,T40_330_conv,80/79,0.3289,0.7826,13.2234,6.1271,6.7557,3.6275,62.1266,"clashes,incorrect",-239.809,64.978,-39.02,10.027,0.4801,-142.88,1.962378,0.725151181,0.1125,-0.014187968,-1.558612108,1.958639503,58.58308
T40_331,T40,100.0,0,4,,,T40_331_conv,Jun-79,0.0526,0.92,37.7619,12.921,13.3449,30.8601,126.6226,incorrect,-293.212,-4.298,-26.775,10.471,-0.2795,-30.02,1.079316,0.169720858,0.0493,1.234772682,1.492237806,3.879909277,-85.36476
T40_332,T40,98.2,0,4,,,T40_332_conv,55/79,0.0,1.0,59.5238,22.5196,23.7917,54.9127,140.9675,incorrect,1015.78,230.478,-3.02,-7.288,0.1048,-65.25,0.611137,0.009998376,0.2782,-1.167445064,0.8465873,-8811429.5,3669.93547
T40_334,T40,100.0,0,4,,,T40_334_conv,34/79,0.0263,0.9535,30.2049,14.317,15.7035,18.5944,171.6061,incorrect,392.765,192.648,-19.204,4.435,-0.269,-19.5,0.60006,0.016309954,0.1263,-0.426679343,1.905424118,-312.2056618,2239.134406
T40_335,T40,100.0,0,4,,,T40_335_conv,27/79,0.0789,0.875,24.3076,11.9086,12.7479,7.5122,136.6104,incorrect,-57.9193,42.325,-5.164,4.608,-0.1166,-33.51,0.669815,0.468990296,0.121,-0.479884028,1.605307579,0.940376461,105.69277
T40_336,T40,100.0,0,4,,,T40_336_conv,Jun-79,0.0,1.0,31.8224,14.3529,15.0206,21.4429,149.5479,incorrect,-126.047,-4.906,-13.181,-1.943,-0.1992,-26.33,0.99976,0.037590105,0.2096,0.168494999,0.100275874,3.523333549,-58.741474
T40_337,T40,99.4,0,4,,,T40_337_conv,15/79,0.0395,0.875,33.7172,14.6013,15.7853,22.6901,164.3127,incorrect,107.413,108.047,-15.039,3.992,-0.1763,-21.7,0.506726,0.10553965,0.127,-0.392838567,1.813340187,-27.49778843,274.28056
T40_338,T40,99.4,0,4,,,T40_338_conv,29/79,0.0469,0.9143,24.4746,10.5675,11.0091,12.4054,118.2507,incorrect,70.6131,60.507,-1.799,4.938,-0.1876,-20.87,0.771472,0.344947428,0.1197,0.46189782,1.800159812,-2.284412861,529.883986
T40_339,T40,100.0,0,4,,,T40_339_conv,Feb-79,0.0,1.0,47.4749,18.777,19.7968,40.6458,159.1451,incorrect,-99.508,0.374,-12.953,0.408,-0.0578,5.65,0.438799,0.011360662,0.1049,-0.371869534,1.91678369,0.738348216,-44.07247
T40_33,T40,100.0,0,4,,,T40_33_conv,40/79,0.0,1.0,26.4496,13.4692,15.5699,12.011,168.0544,incorrect,38.1395,62.621,-14.839,-2.481,-0.1068,-51.11,0.885604,0.148338526,0.072,-0.638798833,-0.91155076,0.732557774,213.308366
T40_340,T40,98.2,1,2,,,T40_340_conv,150/79,0.9041,0.4054,5.444,1.4192,1.7222,4.6491,13.9949,"clashes,medium",-0.451794,137.195,-13.252,9.649,-0.4003,-127.75,1.912522,0.303343296,0.0966,-0.075911239,-0.941709936,8.12127018,262.5334
T40_341,T40,100.0,0,4,,,T40_341_conv,17/79,0.1711,0.7636,16.8901,6.6792,7.1062,9.3373,71.1066,incorrect,-114.836,31.074,-33.65,18.441,-0.0535,-63.96,1.218857,0.806581378,0.0908,0.110728197,-1.301381111,3.226214647,-16.69216
T40_342,T40,100.0,0,4,,,T40_342_conv,19/79,0.3438,0.56,10.7134,4.4098,4.6994,3.6775,47.4288,incorrect,-126.639,7.553,-5.506,2.508,-0.4317,-36.65,0.831839,0.16802983,0.2122,0.536489308,0.637700856,3.080312014,-58.62469
T40_343,T40,100.0,1,2,,,T40_343_conv,Jul-79,0.7031,0.3182,6.303,1.7444,2.0529,4.6875,19.8041,medium,-177.563,-3.927,-9.835,2.372,-0.4309,-52.29,1.291429,0.030180123,0.0605,0.794876277,-1.586900473,4.588245869,-90.76845
T40_344,T40,100.0,0,4,,,T40_344_conv,39/79,0.1184,0.7955,17.2573,4.5177,4.962,14.0429,51.0017,incorrect,325.174,211.726,-20.927,7.939,-0.1046,-55.63,0.91805,0.144376293,0.1144,0.424222946,0.019483328,-543.8057327,3239.18082
T40_345,T40,100.0,0,4,,,T40_345_conv,23/79,0.0,1.0,57.7272,14.861,15.4231,52.4974,140.2374,incorrect,-45.2355,56.361,-12.508,2.332,-0.2371,-39.25,0.896307,0.018313855,0.1962,-0.757457018,-0.031291366,2.003934026,103.2987
T40_346,T40,100.0,0,4,,,T40_346_conv,Aug-79,0.1447,0.8036,28.8189,11.1963,11.8819,18.1485,122.8247,incorrect,-209.901,-4.686,-17.738,7.019,-0.2578,-54.86,1.153677,0.297835201,0.1157,0.521386504,-0.157253504,2.924572825,-61.13838
T40_347,T40,98.2,0,4,,,T40_347_conv,Sep-79,0.0685,0.9194,35.1583,7.9744,8.3437,30.7661,87.9752,incorrect,-179.068,0.808,-27.182,4.309,-0.2715,-35.7,1.253396,0.071019039,0.2032,-0.104216553,1.019998789,2.264457226,-67.94758
T40_348,T40,100.0,0,4,,,T40_348_conv,65/79,0.0,1.0,63.195,20.2997,21.5393,58.2179,157.0199,incorrect,1795.89,404.596,19.005,-2.397,-0.2076,-71.57,0.540834,0.010906719,0.2158,-1.301412702,-1.64665997,1615213.0,8034.81559
T40_349,T40,100.0,0,4,,,T40_349_conv,63/79,0.2031,0.8333,18.6686,6.9084,7.3343,9.266,78.1681,incorrect,-132.008,4.833,-14.437,3.247,-0.1803,-47.86,1.590651,0.170950547,0.184,0.161303967,1.003030062,2.632215381,-40.23738
T40_34,T40,100.0,0,4,,,T40_34_conv,24/79,0.0,1.0,32.6408,9.3721,10.1507,28.389,89.6771,incorrect,480.66,145.339,-22.608,3.347,-0.1594,-33.6,0.675454,0.034844495,0.2998,0.182870716,0.891187489,-63654.04297,3695.528686
T40_350,T40,99.4,0,4,,,T40_350_conv,17/79,0.0395,0.9531,14.467,5.998,6.4079,6.7767,65.4849,incorrect,-7.5325,30.726,1.17,-1.044,-0.0979,-29.64,0.597682,0.024200257,0.2506,-0.745628536,1.657851934,2.200083494,87.371174
T40_351,T40,100.0,0,4,,,T40_351_conv,Mar-79,0.0921,0.75,22.3026,10.4181,10.7614,9.9654,110.9483,incorrect,-110.489,-1.83,-11.737,3.773,-0.1219,-1.76,0.519279,0.014066175,0.2234,0.467119932,1.794558048,0.990419537,-29.901008
T40_352,T40,100.0,1,3,,,T40_352_conv,46/79,0.5781,0.4559,11.1478,2.3145,2.5986,9.5276,29.082,acceptable,361.462,166.746,-6.087,7.122,-0.37,-77.13,1.467201,0.456062764,0.1078,0.472315073,-0.406586528,-661.4933243,3413.5817
T40_353,T40,100.0,0,4,,,T40_353_conv,27/79,0.0658,0.9074,27.0323,13.7998,14.8571,11.2063,171.2949,incorrect,-149.755,30.616,-23.258,9.876,-0.2349,-63.6,1.119061,0.541528106,0.0548,0.271522701,-0.201019406,1.722043812,9.64008
T40_354,T40,100.0,0,4,,,T40_354_conv,19/79,0.0,1.0,52.4855,17.7578,17.9741,46.7121,162.0258,incorrect,172.169,45.618,16.135,-6.27,-0.0828,-5.21,0.177958,0.009731941,0.1511,-1.662000537,0.50122416,-9.164647579,1143.962144
T40_355,T40,100.0,0,4,,,T40_355_conv,Dec-79,0.1316,0.7872,25.5588,8.7065,9.1798,18.7911,86.2252,incorrect,-136.31,6.788,-26.297,2.061,-0.151,-39.4,1.137321,0.137169346,0.1116,0.359467447,0.948750854,2.56011796,-8.83782
T40_356,T40,100.0,1,2,,,T40_356_conv,Sep-79,0.7969,0.5278,4.9275,1.8081,2.1188,4.32,12.004,medium,-343.12,-11.743,-29.479,2.093,-0.2951,-93.85,2.008775,0.228780836,0.0939,0.052637771,-1.817706823,4.719460249,-165.5407
T40_357,T40,100.0,1,3,,,T40_357_conv,Sep-79,0.5781,0.5795,8.5525,2.601,3.2077,6.2554,28.6515,acceptable,-199.898,-9.515,-10.417,3.181,-0.2991,-49.96,1.432251,0.351620197,0.2046,0.055352755,-1.258896112,3.94412899,-95.765
T40_358,T40,100.0,0,4,,,T40_358_conv,May-79,0.0,1.0,32.4855,13.2878,14.0682,24.0813,132.8464,incorrect,-67.2713,-1.44,1.938,0.728,-0.0465,4.91,0.639857,0.024296077,0.2018,0.266425133,1.388157129,2.263997793,-30.7025
