PDB,Input,PID,label,HADDOCK,ZRANK2,ROSETTADOCK,PYDOCK_TOT,SIPPER,AP_PISA,FIREDOCK,CP_PIE,GNN-DOVE,DeepRank-GNN,dMaSIF,PIsToN
2bnq_87,r-l_87,2bnq,0,-543.1617,1115,279.747,3.834,6.323,0.2857,-39.55,0.191736,0.1566,0.00335216,-1.118522286,1.9124062061309808
2bnq_88,r-l_88,2bnq,0,-574.7711,619.214,216.715,8.486,0.029,0.1784,-17.86,0.3318,0.127,0.0041195,-1.445216894,1.935515284538269
2bnq_89,r-l_89,2bnq,0,-608.0745,607.476,141.216,-7.06,-9.295,0.1666,-59.19,0.229393,0.2508,0.007701899,-1.085068345,1.0935051441192627
2bnq_9,r-l_9,2bnq,0,-628.6587,139.619,70.194,3.683,-2.838,0.0235,16.65,0.10081,0.3097,0.000824412,-1.238376498,0.2638324499130249
2bnq_90,r-l_90,2bnq,0,-581.5329,81.4768,18.153,-1.492,-0.212,0.0071,18.31,0.289266,0.1436,0.003930215,-2.582374334,1.823609948158264
2bnq_91,r-l_91,2bnq,0,-565.8753,2396.52,600.207,23.01,-6.448,0.0921,-51.28,0.18004,0.1339,0.008031316,-1.660066605,-0.001658559
2bnq_92,r-l_92,2bnq,0,-606.9038,1455.83,491.253,11.288,0.796,0.0513,-45.52,0.504782,0.079,0.004482069,-1.445685029,0.6236129999160767
2bnq_93,r-l_93,2bnq,0,-561.4474,594.181,200.15,-2.578,-5.786,0.0537,-22.34,0.554338,0.1287,0.003951187,-0.702978551,0.8920767903327942
2bnq_94,r-l_94,2bnq,0,-534.9197,-0.937308,-0.267,-3.591,0.218,0.0101,14.6,0.014803,0.006,0.005335134,-1.562713265,-0.176622152
2bnq_95,r-l_95,2bnq,0,-555.8016,967.525,283.919,-1.285,-8.653,-0.004,-50.06,0.498706,0.0438,0.004818385,-0.851047575,0.03851974
2bnq_96,r-l_96,2bnq,0,-619.1439,155.98,27.528,13.856,-3.839,-0.1859,-11.82,0.609298,0,0.005636016,-1.710888267,1.6845080852508545
2bnq_97,r-l_97,2bnq,0,-595.8646,2340.26,640.218,14.274,2.239,0.0725,-88.93,0.551145,0.0009,0.003771643,-1.573215008,0.8493569493293762
2bnq_98,r-l_98,2bnq,0,-549.6642,-4.79252,0.025,-0.469,0.551,-0.0021,17.26,0.008276,0.0163,0.004250898,-1.186614156,1.3159788846969604
2bnq_99,r-l_99,2bnq,0,-581.2235,121.744,28.226,6.812,0.645,0.0439,4.52,0.304152,0.2036,0.006162625,-1.939064264,1.7195968627929688
2goo_1,r-l_1,2goo,0,-13.84829,220.284,86.818,-16.287,12.047,-0.0892,-59.43,0.943999,0.8286,0.01239579,-0.362353712,1.4913997650146484
2goo_10,r-l_10,2goo,0,45.56849999999999,582.825,283.916,-20.754,10.909,0.0843,-49.76,0.528199,0.8002,0.010279951,-0.490139335,0.4189547300338745
2goo_100,r-l_100,2goo,0,9.98342,1006.74,375.724,-0.227,5.943,-0.267,-34.57,0.306531,0.2626,0.010279951,-0.882644117,1.573916792869568
2goo_11,r-l_11,2goo,0,109.0197,2914.78,575.127,5.512,10.987,0.3672,-93.15,0.961003,0.0305,0.000455803,-2.089261293,0.1473990678787231
2goo_12,r-l_12,2goo,0,16.88091,1179.03,385.937,8.75,6.816,0.115,-31.83,0.593866,0.2768,0.005349289,-1.188543916,1.880356788635254
2goo_12223,r-l_12223,2goo,1,1.5337125999999994,1265.58,296.465,-5.258,9.325,0.1596,-36.94,0.95359,0.9659,0.084664091,0.242208809,1.043518304824829
2goo_12243,r-l_12243,2goo,1,40.74892799999999,1229.68,339.414,-3.062,9.571,0.1224,-49.65,1.017225,0.9802,0.074346825,0.392061442,1.0841301679611206
2goo_13,r-l_13,2goo,0,67.96780000000001,1053.44,454.738,-30.471,18.325,-0.0557,-125.02,1.418099,0.8623,0.001843609,-0.652116477,0.024077773
2goo_14,r-l_14,2goo,0,79.6006,2166.59,349.151,-16.055,8.5,-0.0546,-73.73,0.7194,0.0054,-7.41E-05,-2.291891575,1.0159401893615725
2goo_14557,r-l_14557,2goo,1,-26.500766,1508.48,324.242,-4.282,9.942,0.0765,-54.47,0.968993,0.9766,0.087497309,0.517274261,1.700559139251709
2goo_15,r-l_15,2goo,0,0.2867999999999995,438.539,267.657,-13.244,11.619,1.9057,-66.1,0.893797,0.6191,0.018936411,-0.253176749,1.6050857305526731
2goo_16,r-l_16,2goo,0,25.48043,1304.34,404.145,-0.353,6.784,0.0967,-107.17,0.915438,0.206,0.005306361,-0.183495685,0.908075511
2goo_17,r-l_17,2goo,0,-25.33629,623.098,144.296,-8.148,13.835,0.043,-68.62,0.7365,0.7518,0.010279951,-0.414995164,0.83028698
2goo_18,r-l_18,2goo,0,-64.6567,200.918,138.634,-17.206,13.37,-0.0557,-36.21,1.173163,0.8517,0.026564702,-0.172169223,0.7686728239059448
2goo_19,r-l_19,2goo,0,-32.87176,209.929,93.663,-8.58,8.021,0.4886,-37.34,0.269763,0.9225,0.005856721,-0.736744344,0.9744485020637512
2goo_2,r-l_2,2goo,0,-67.121,132.316,99.907,-11.942,12.228,0.0114,-57.23,0.847604,0.8422,0.014809065,-0.397599012,1.4337971210479736
2goo_20,r-l_20,2goo,0,-77.18339,-86.8044,19.676,-14.073,7.24,-0.041,-32.99,1.002985,0.8421,0.005236883,-0.775761962,1.7593921422958374
2goo_21,r-l_21,2goo,0,-34.41084,491.654,261.538,-32.922,5.817,-0.2299,-94.15,1.389869,0.9419,0.006079923,-0.330715001,1.0344023704528809
2goo_22,r-l_22,2goo,0,-25.508628,351.121,191.234,-20.422,11.909,0.2688,-66.64,0.884209,0.5349,0.010279951,-0.620650887,-0.193018079
2goo_23,r-l_23,2goo,0,-2.52005,913.205,289.645,3.471,3.954,0.268,-41.48,0.420624,0.1841,0.00501874,-1.082515605,0.9638540744781494
2goo_24,r-l_24,2goo,0,93.975,1057,446.108,-14.486,11.604,-0.058,-94.47,0.709668,0.0941,0.02334369,-1.030775547,1.855456709861756
2goo_25,r-l_25,2goo,0,3.441469999999997,359.326,142.357,1.857,7.492,0.1635,-27.48,0.772555,0.3133,0.005175297,-1.175532699,1.369058609008789
2goo_26,r-l_26,2goo,0,3.390829999999993,323.83,166.651,-1.027,6.752,0.0052,-36.89,0.531635,0.4662,0.007671506,-0.907227635,0.000360608
2goo_27,r-l_27,2goo,0,-4.35416,567.915,255.91,-7.446,14.534,0.1593,-98.36,0.864921,0.7354,0.009360715,-0.631971598,1.1082675457000732
2goo_28,r-l_28,2goo,0,-67.75955,167.219,51.984,-14.647,7.135,-0.0597,-29.39,0.887497,0.8887,0.016684067,-0.854957104,1.629680633544922
2goo_28581,r-l_28581,2goo,1,4.32851,1021.1,304.42,-0.067,10.417,-0.0106,-38.02,1.150466,0.983,0.096186869,0.593596101,1.608222723007202
2goo_29,r-l_29,2goo,0,12.82322,338.47,116.449,-0.138,6.402,0.0897,-14.53,0.543497,0.1932,0.008211582,-0.789516568,1.7916053533554075
2goo_3,r-l_3,2goo,0,12.295249999999998,1386.28,397.211,11.424,7.539,0.1783,-27.68,0.517206,0.2451,0.006721031,-1.11390245,1.814059257507324
2goo_30,r-l_30,2goo,0,62.59042,2237.94,463.471,-6.232,13.871,-0.0801,-94.62,1.24137,0.2775,0.017758815,-1.965381026,-0.706627488
2goo_31,r-l_31,2goo,0,-29.34916,444.221,164.955,-0.949,2.895,0.1165,-43.03,0.423238,0.0879,0.003404795,-0.298560858,1.2141332626342771
2goo_31595,r-l_31595,2goo,1,-4.3884,617.59,228.711,-6.074,11.063,-0.0056,-46.92,1.151552,0.9945,0.039400339,0.729573607,1.1319961547851562
2goo_32,r-l_32,2goo,0,-6.59769,904.563,324.135,3.302,6.936,0.0787,-29.48,0.828007,0.4689,0.010279951,-1.380038381,0.7709100246429443
2goo_33,r-l_33,2goo,0,192.1867734,1109.62,266.806,-10.47,13.714,0.23,-89.48,0.79966,0.5328,0.022649674,-0.709810495,0.984907866
2goo_34,r-l_34,2goo,0,-9.834964,457.261,163.202,-7.668,12.183,0.1623,-82.11,0.861941,0.7706,0.009147591,-0.645433545,0.925570548
2goo_35,r-l_35,2goo,0,10.834860000000004,477.262,254.523,-12.692,6.551,-0.0463,-74.08,0.915737,0.915,0.010279951,0.218810469,0.04471457
2goo_36,r-l_36,2goo,0,-44.7366,449.814,237.159,-12.349,6.991,0.563,-62.41,1.060358,0.4718,0.002063802,-1.119743466,1.2933859825134275
2goo_37,r-l_37,2goo,0,25.51952,2863.42,462.598,-2.967,11.187,0.0774,-85.69,1.212577,0.1902,0.008444598,-2.254533529,-0.008048654
2goo_38,r-l_38,2goo,0,-6.91896,307.866,139.558,-16.485,6.371,0.8856,-50.36,0.684619,0.0528,0.009246918,-0.39907077,1.544344186782837
2goo_39,r-l_39,2goo,0,152.07123,1362.95,615.428,4.166,15.698,-0.0461,-102.3,0.534726,0.3178,0.007647038,-0.644646347,1.0517888069152832
2goo_4,r-l_4,2goo,0,12.398673999999998,805.643,369.496,-7.622,9.928,0.0387,-61.82,0.707525,0.0365,0.007053803,-0.529096603,-1.087681055
2goo_40,r-l_40,2goo,0,19.33502,1343.41,417.747,-6.537,9.423,0.0376,-93.92,0.794166,0.4013,0.010279951,-0.103519738,-0.785019457
2goo_41,r-l_41,2goo,0,1.6019619999999968,676.806,289.071,-20.573,7.987,0.1097,-40.75,0.57769,0.7079,0.010279628,-0.711348832,0.6095712184906006
2goo_42,r-l_42,2goo,0,-38.27028827,859.828,357.962,-8.944,11.185,-0.164,-79.95,0.742192,0.5324,0.010279951,-0.229002103,-0.053583384
2goo_43,r-l_43,2goo,0,189.10784,2145.26,586.263,-5.547,13.562,-0.0562,-88.63,0.945861,0.3755,0.009946335,-0.402170002,0.018284917
2goo_44,r-l_44,2goo,0,-68.429,80.34,62.537,-16.625,10.796,0.0751,-56.09,0.795294,0.5346,0.00648103,-1.372298956,0.022442341
2goo_45,r-l_45,2goo,0,28.884650000000008,3113.92,662.132,11.741,15.114,0.0583,-104.39,0.904183,0.0504,0.008945514,-2.050425529,0.4906127452850342
2goo_45695,r-l_45695,2goo,1,-2.32604,645.504,218.989,-4.49,10.741,-0.0599,-41.84,1.220798,0.9903,0.092751488,0.673045814,0.5738919973373413
2goo_46,r-l_46,2goo,0,45.70914,903.135,273.079,-13.529,10.354,-0.0718,-79.99,0.87369,0.34,0.006975681,-0.670618832,1.6314477920532229
2goo_47,r-l_47,2goo,0,40.1234944,1069.53,349.383,1.991,6.165,0.339,-20.15,0.517486,0.1583,0.010279951,-0.710004449,1.5274826288223269
2goo_48,r-l_48,2goo,0,-27.13039,785.925,177.234,1.832,8.593,0.1351,-50.35,0.334725,0.5194,0.003856466,-1.399509788,1.904010534286499
2goo_49,r-l_49,2goo,0,63.49846,1178.22,310.541,6.622,7.757,0.1833,-42.33,0.674085,0.2331,0.006453692,-1.177262664,1.7785354852676392
2goo_5,r-l_5,2goo,0,140.69844,1163.12,436.334,-17.716,9.087,0.0827,-63.93,0.536165,0.5028,0.010279951,-0.437448561,1.3820600509643557
2goo_50,r-l_50,2goo,0,57.77977999999999,644.734,343.286,-16.122,13.764,-0.0963,-80.86,1.408018,0.577,0.009847301,-0.296591341,0.023398519
2goo_51,r-l_51,2goo,0,-22.6451,598.157,233.294,-20.333,9.066,-0.0889,-69.37,1.083924,0.877,0.002366158,-0.149914056,0.041852355
2goo_52,r-l_52,2goo,0,14.61499,655.122,251.806,5.495,4.762,0.0862,-17.46,0.483281,0.6742,0.007148217,-1.331499934,1.7784373760223389
2goo_53,r-l_53,2goo,0,-8.5141,902.363,282.417,-13.407,13.222,0.8106,-54.07,0.829971,0.2128,0.023893066,-0.131205663,1.056499958
2goo_54,r-l_54,2goo,0,-18.669,1313.45,206.896,-3.043,1.425,-0.1212,-83.44,0.860598,0.6793,0.023513146,-1.25556469,0.9167574644088744
2goo_55,r-l_55,2goo,0,-25.71351845,688.413,251,-35.292,18.185,-0.1196,-79.94,1.214569,0.7867,0.007848922,-0.656385303,-0.159455419
2goo_56,r-l_56,2goo,0,37.75999,1122.17,273.028,6.046,8.661,0.0867,-24.19,0.539271,0.3005,0.010192651,-0.635018408,1.6925265789031982
2goo_57,r-l_57,2goo,0,-4.19637,530.032,186.886,8.539,6.942,0.1814,-15.27,0.463592,0.2444,0.00836444,-1.033099413,0.9626632928848268
2goo_57959,r-l_57959,2goo,1,-7.218663,1214.59,269.153,-5.462,9.782,0.2064,-22.93,0.799314,0.9708,0.05530614,0.387844741,1.4403681755065918
2goo_58,r-l_58,2goo,0,-27.21178,194.366,87.041,-1.407,6.071,0.0816,-4.72,0.360482,0.7849,0.0088041,-1.063390255,1.885904550552368
2goo_59,r-l_59,2goo,0,-7.56704,593.448,232.351,-7.762,9.821,-0.0566,-50.39,0.720983,0.2497,0.003554761,-0.540853858,1.6978046894073486
2goo_6,r-l_6,2goo,0,-33.22928,325.874,96.299,4.17,7.564,-0.0331,-18.04,0.723544,0.7611,0.004406751,-0.914515913,1.4735506772994995
2goo_60,r-l_60,2goo,0,22.79063,2722.17,431.508,-6.442,11.57,-0.013,-65.28,1.139322,0.3181,0.003700131,-1.954072714,-0.001209021
2goo_61,r-l_61,2goo,0,47.707672,580.162,228.199,-5.505,10.192,-0.0807,-44.07,0.33598,0.8504,0.004727807,-1.070003211,1.523062229156494
2goo_62,r-l_62,2goo,0,12.44432,1530.4,444.363,17.712,5.763,0.2602,-47.11,0.4861,0.6452,0.005325637,-1.230781555,1.9392808675765991
2goo_63,r-l_63,2goo,0,-61.13426,360.437,214.009,-14.466,12.376,-0.0845,-73.04,1.005398,0.5596,0.010279951,0.074350223,-0.018215775
2goo_64,r-l_64,2goo,0,49.94444,751.166,449.101,-7.962,11.175,0.2177,-87.19,0.796357,0.3618,0.008028397,-0.890330851,0.09959352
2goo_65,r-l_65,2goo,0,-3.24562,418.851,324.892,-34.287,18.145,-0.0269,-81.33,1.681919,0.9522,0.003042472,-0.63446641,0.5832343101501465
2goo_66,r-l_66,2goo,0,76.75576000000001,950.942,228.866,-35.987,15.368,-0.1308,-65.04,1.487532,0.0464,0.007277035,-1.597339392,1.9364686012268064
2goo_67,r-l_67,2goo,0,-7.187,1298.86,386.521,-8.876,9.068,0.1126,-49.43,0.722901,0.0022,0.007287972,-1.003428221,1.230784893035889
2goo_68,r-l_68,2goo,0,91.9868,1360.34,488.585,-23.863,13.869,-0.1775,-148.2,1.286354,0.7434,0.007255481,-1.468283772,0.011363864
2goo_69,r-l_69,2goo,0,29.691970000000005,696.951,345.947,-0.053,8.616,-0.0548,-55.16,0.762907,0.0379,0.009878662,-0.957356751,-0.012595892
2goo_7,r-l_7,2goo,0,66.16585,823.319,349.613,1.208,7.6,0.0508,-68.68,0.848975,0.0314,0.008220823,-0.878332973,-0.086499691
2goo_70,r-l_70,2goo,0,77.70268,1053.47,375.748,1.305,9.125,0.1143,-26.73,0.662507,0.1648,0.010279951,-1.472639203,1.90908432
2goo_70788,r-l_70788,2goo,1,-9.96168,745.091,271.562,0.11,11.183,-0.1141,-64.81,1.195034,0.9947,0.04715335,0.537611187,-0.110286355
2goo_71,r-l_71,2goo,0,8.422609999999997,1140.39,346.364,-4.334,7.934,-0.1005,-74.69,0.90529,0.4895,0.000216712,-0.785501599,1.4892226457595823
2goo_72,r-l_72,2goo,0,-27.595176,448.261,308.823,-14.76,11.72,-0.0806,-54.41,0.873376,0.8304,0.021271955,-1.043818831,1.0624337196350098
2goo_73,r-l_73,2goo,0,-18.08895,899.784,287.636,1.138,5.172,0.0078,-28.75,0.564433,0.3173,0.009673325,-0.946739614,1.5304570198059082
2goo_74,r-l_74,2goo,0,30.17432,605.815,286.342,-19.657,11.07,-0.0834,-77.04,0.855822,0.9401,0.010279951,0.310454816,-0.035902619
2goo_75,r-l_75,2goo,0,53.2079,2468.84,518.976,0.45,13.71,-0.0598,-95.54,1.131728,0.3522,0.009385614,-1.646238565,-0.02328372
2goo_76,r-l_76,2goo,0,41.40444,1329.55,396.121,11.424,6.044,0.2417,-29.96,0.420775,0.0924,0.007756495,-1.131229758,1.9260324239730835
2goo_77,r-l_77,2goo,0,-72.77278,-161.238,42.377,-22.063,10.488,0.0054,-71.35,1.273048,0.9438,0.018938806,-0.783625901,-0.043274164
2goo_78,r-l_78,2goo,0,-50.70314,607.614,185.585,-11.892,9.576,0.0214,-66.53,0.646824,0.7894,0.006582382,-1.309004188,-0.001041532
2goo_79,r-l_79,2goo,0,20.87338,745.266,324.312,-10.717,11.645,0.239,-62.2,0.670169,0.8258,0.007249174,-0.602982461,1.608981966972351
2goo_8,r-l_8,2goo,0,50.83476,1401.07,475.309,3.993,8.759,-0.0596,-48.91,0.77762,0.1879,0.006874456,-1.349375725,1.5081753730773926
2goo_80,r-l_80,2goo,0,-18.835728,1155.79,251.535,-12.67,13.044,-0.2071,-70.1,0.720864,0.5906,0.0062292,-0.596766114,1.3660526275634766
2goo_81,r-l_81,2goo,0,95.93669,904.18,313.489,3.447,9.614,-0.0055,-35.02,0.542868,0.1591,0.010279951,-1.126257539,1.868487000465393
2goo_82,r-l_82,2goo,0,-65.86975,-8.60005,50.161,-14.386,7.587,-0.1271,-23.33,0.821703,0.8835,0.010279951,-0.853086352,1.8349889516830444
2goo_83,r-l_83,2goo,0,127.91725,2000.37,557.627,-7.103,15.676,-0.1669,-99.32,0.719165,0.4325,0.001851074,-0.71622628,0.8919036984443665
2goo_84,r-l_84,2goo,0,-19.0464,332.286,141.519,0.507,9.985,0.1154,-35.37,0.83807,0.9621,0.029126298,-0.694170237,0.3369537591934204
2goo_85,r-l_85,2goo,0,-16.7961,639.646,319.909,-29.123,13.794,-0.0075,-102.36,1.268263,0.8631,0.007765483,-1.307321191,0.8452082276344299
2goo_86,r-l_86,2goo,0,-86.7659,-44.7697,19.689,-12.625,8.077,-0.0626,-13.29,0.712536,0.8247,0.002850832,-0.893244207,1.929257869720459
2goo_86264,r-l_86264,2goo,1,118.31437,1294.32,498.983,11.401,12.397,-0.0722,-76.04,1.100756,0.9727,0.05485728,0.425391197,0.7620193958282471
2goo_87,r-l_87,2goo,0,58.82376,1392.04,472.581,11.119,6.427,-0.056,-36.54,0.492761,0.676,0.027981117,-1.532446504,1.8711196184158323
2goo_88,r-l_88,2goo,0,42.44122,2725.98,331.169,-0.057,0.525,0.1068,-92.25,0.797955,0.3979,0.022267178,-1.442647457,-0.039058566
2goo_89,r-l_89,2goo,0,-1.5549,468.046,193.505,-0.372,5.705,0.1005,-9.27,0.569763,0.4525,0.008073822,-0.863135934,1.922098994255066
2goo_9,r-l_9,2goo,0,69.99551,2048.8,533.247,5.475,12.167,0.1902,-88.09,1.106491,0.1185,0.006946037,-2.137658119,0.3981770277023315
2goo_90,r-l_90,2goo,0,27.4267,1141.19,483.358,-24.222,10.683,-0.1491,-114.23,1.410561,0.84,0.013872429,-0.742727876,0.689673662
2goo_91,r-l_91,2goo,0,-10.356203,477.122,151.396,-5.464,6.227,0.0973,-30.02,0.725711,0.2295,0.012746321,-1.342348814,1.950061559677124
2goo_92,r-l_92,2goo,0,-12.19851,480.258,207.671,8.789,3.005,0.071,-45.34,0.628381,0.1903,0.007048524,-1.190570831,0.060317636
2goo_92693,r-l_92693,2goo,1,7.30118,309.374,201.89,3.296,9.229,-0.2401,-49.25,1.227148,0.9907,0.010279951,0.54410255,0.5642060041427612
2goo_93,r-l_93,2goo,0,5.165499999999998,588.979,243.224,-21.857,10.959,0.2383,-67.29,0.852018,0.662,0.010279951,-0.56423527,-0.018479705
2goo_94,r-l_94,2goo,0,-30.51833,79.4823,106.335,-23.514,10.774,-0.172,-48.87,0.953919,0.7506,0.008493095,0.100699656,0.8821656107902527
2goo_95,r-l_95,2goo,0,-59.48808,379.084,154.658,-33.552,14.089,0.1527,-60.18,1.213367,0.8393,0.003901681,-0.436660886,1.026996612548828
2goo_96,r-l_96,2goo,0,44.63608000000001,607.257,372.374,-19.633,12.159,0.0901,-101.76,1.46525,0.5281,0.007640491,-1.311134577,0.4607760906219482
2goo_97,r-l_97,2goo,0,-60.0469,229.618,225.758,-28.048,12.019,-0.1304,-80.8,1.495552,0.9637,0.009562563,-1.031092286,0.3584129810333252
2goo_98,r-l_98,2goo,0,-18.79163,946.891,149.743,-14.317,8.171,-0.0913,-44.21,0.705631,0.8198,0.006662975,-1.094388485,1.8823320865631104
2goo_99,r-l_99,2goo,0,25.75584,1391.89,587.343,-3.103,13.62,0.3125,-97.77,0.601877,0.6289,0.009219297,-0.673462331,0.9778207540512084
1avw_1,r-l_1,1avw,0,-87.4677,4015.73,877.465,13.171,-11.421,-0.2687,-105.65,1.386742,0.0078,0.002514899,-1.080008484,-0.309087753
1avw_10,r-l_10,1avw,0,-96.425683,1823.7,313.293,1.219,-3.185,-0.117,-45.64,1.019025,0.0064,0.006490992,-0.676620364,1.3800747394561768
1avw_100,r-l_100,1avw,0,-84.74746,-52.8015,23.75,-10.802,-1.284,-0.0465,-31.05,0.749967,0.8054,0.004314071,0.274514735,0.6296109557151794
1avw_11,r-l_11,1avw,0,-33.23366,5263.33,744.401,37.584,-16.029,0.1095,-85.1,0.885442,0.005,0.001886862,-2.188879251,-0.734923184
1avw_12,r-l_12,1avw,0,-130.50688,2164.06,456.318,-6.004,2.062,0.0238,-58.49,1.176111,0.0417,0.005695009,-0.164080158,1.1286187171936035
1avw_13,r-l_13,1avw,0,-75.8213,5054.03,1050.351,29.987,-4.661,0.0266,-123.54,0.755392,0.0004,0.006989308,-0.745731115,1.9397099018096924
1avw_14,r-l_14,1avw,0,-96.19398,311.805,213.047,-11.396,1.508,-0.2711,-82.15,1.360624,0.1671,0.008197956,0.47054106,0.072001576
1avw_15,r-l_15,1avw,0,-103.442702,1118.97,442.14,-6.269,0.912,-0.3184,-86.02,1.353215,0.1236,0.009788961,0.343764275,-0.165154815
1avw_16,r-l_16,1avw,0,-139.17064,1742.56,247.574,-9.737,-2.979,-0.0661,-52.68,1.328238,0.0291,0.004695612,0.011999455,0.022440553
1avw_17,r-l_17,1avw,0,-56.30379,3010.56,359.269,23.212,-13.988,-0.1417,-53.38,0.933499,0.0126,0.001272785,-2.230607986,-0.708738029
1avw_1779,r-l_1779,1avw,1,-69.52706,1195.43,410.015,-18.706,13.391,-0.3094,-70.92,1.180016,0.967,0.008947945,1.093358278,-1.40509367
1avw_18,r-l_18,1avw,0,-50.919104,5518.76,794.072,39.968,-3.3,-0.2015,-79.88,0.660396,0.0857,0.003688806,-0.604491949,0.4470967054367065
1avw_19,r-l_19,1avw,0,-108.23358,292.429,243.878,-13.129,2.989,-0.2375,-87.14,1.458559,0.1166,0.009113642,0.585419714,-0.037576675
1avw_2,r-l_2,1avw,0,-78.39772,3309.57,762.679,19.382,-10.899,-0.3793,-109.19,1.487509,0.0031,0.003409757,-0.466796875,0.009204388
1avw_20,r-l_20,1avw,0,-86.24634,564.172,181.512,-13.346,-10.553,-0.0936,-49.72,0.347198,0.0364,0.010279951,-2.363484621,1.6133198738098145
1avw_2044,r-l_2044,1avw,1,-87.88976,11.2079,80.436,-27.173,10.47,-0.4712,-67.01,1.190186,0.5645,0.00714354,1.316074967,-0.029609203
1avw_21,r-l_21,1avw,0,-73.64362,2410.06,499.235,6.554,-11.449,0.1468,-76.66,0.671588,0.1986,0.005604381,-2.706293344,0.4208288192749023
1avw_22,r-l_22,1avw,0,-93.6959,751.856,179.469,-3.714,-5.77,-0.2477,-57.77,0.86311,0.0163,0.005535213,-0.463852346,1.597403645515442
1avw_2245,r-l_2245,1avw,1,-87.74278,355.641,203.952,-25.923,10.834,-0.1934,-73.12,1.13652,0.4357,0.007074806,1.054997444,-1.255960464
1avw_23,r-l_23,1avw,0,-96.99149,599.887,323.694,-9.797,4.667,-0.3584,-70.66,1.546134,0.0936,0.008341837,0.459577173,1.953366637
1avw_24,r-l_24,1avw,0,-106.8373,1227.12,239.815,4.99,-1.351,-0.0409,-48.29,1.181576,0.0049,0.005985749,-0.689216018,1.4406623840332031
1avw_25,r-l_25,1avw,0,-101.4764,1177.73,272.954,-1.872,-2.201,-0.0636,-35.19,0.913553,0.0066,0.003184772,-0.453548014,1.5075290203094482
1avw_26,r-l_26,1avw,0,-60.65505,2423.94,580.119,7.155,-6.955,-0.1123,-118.57,1.007431,0.2211,0.007908546,-1.240003109,0.017536044
1avw_27,r-l_27,1avw,0,-134.2717,2472.38,618.8,-8.846,1.234,-0.151,-61.59,1.211678,0.0362,0.005408329,-0.202825412,0.7455778121948242
1avw_28,r-l_28,1avw,0,-91.06951,1664.26,346.954,5.745,-3.216,-0.1101,-62.76,0.765583,0.0795,0.010279951,-0.575894654,1.18385911
1avw_29,r-l_29,1avw,0,-78.92335,3214.86,530.63,11.664,-6.39,-0.2048,-79.87,1.338445,0.015,0.004454271,-0.499974221,0.2503471374511719
1avw_3,r-l_3,1avw,0,-54.57952,3303.73,871.287,19.989,-9.689,-0.3971,-99.92,1.54666,0.003,0.002053227,-0.15507488,0.5252166986465454
1avw_30,r-l_30,1avw,0,-70.1974,3197.61,610.674,38.388,-7.527,-0.0567,-84.85,0.580937,0.0017,0.010279951,-0.793786824,-0.039017797
1avw_31,r-l_31,1avw,0,-70.287,732.171,230.004,7.178,-1.6,0.0823,-51.59,0.654964,0.0129,0.006874613,-0.906427741,0.016374707
1avw_313,r-l_313,1avw,1,-70.5527,456.388,258.907,-15.264,10.903,-0.4925,-78.45,1.357426,0.2965,0.010279951,1.219337583,-1.784275532
1avw_32,r-l_32,1avw,0,-128.37111,1900.11,425.076,-12.857,-2.968,-0.1943,-49.86,0.820235,0.0004,0.004683507,-0.1528368,1.2337223291397097
1avw_3246,r-l_3246,1avw,1,-86.7546,795.099,355.607,-23.232,11.592,-0.4596,-104.09,1.35018,0.2403,0.008385824,1.168573499,-1.594338298
1avw_33,r-l_33,1avw,0,-85.39092,449.151,265.974,1.021,3.202,-0.1131,-88.58,1.394974,0.1901,0.008496564,0.514672875,0.077111125
1avw_34,r-l_34,1avw,0,-71.23973498,2517.79,472.989,6.026,-10.541,0.0794,-91.88,0.649563,0.1154,0.004556831,-2.694986105,0.2495837211608886
1avw_35,r-l_35,1avw,0,-102.8512,557.207,305.878,-10.148,3.664,-0.3574,-57.66,1.273737,0.0944,0.00960362,0.790057003,0.396092415
1avw_36,r-l_36,1avw,0,-101.34203,3542.75,711.589,27.187,-9.171,-0.2637,-95.23,1.534826,0.0028,0.003748324,-0.247927696,-0.109888554
1avw_37,r-l_37,1avw,0,-80.85076,4187.19,656.63,8.364,-3.889,-0.2327,-76.09,0.820834,0.1089,0.004519762,-0.293369949,-0.068489671
1avw_38,r-l_38,1avw,0,-102.37842,585.75,312.421,-2.289,5.08,-0.2972,-73.27,1.530938,0.1445,0.007679342,0.447904944,0.059261084
1avw_39,r-l_39,1avw,0,-97.54936,592.554,325.355,-11.517,3.25,-0.3585,-75.88,1.432845,0.0525,0.010047411,0.643719614,0.055726886
1avw_4,r-l_4,1avw,0,-106.719453,1419.95,280.714,0.218,-2.139,-0.1807,-75.45,0.818201,0.0372,0.010279951,-0.23733522,1.2973021268844604
1avw_40,r-l_40,1avw,0,-88.484363,4826.05,883.392,40.168,-11.691,-0.1371,-111.1,1.450974,0.0022,0.004837724,-0.281243593,1.821105599403381
1avw_41,r-l_41,1avw,0,-54.92832,3018.59,655.514,10.811,-5.169,-0.1268,-81.8,0.982446,0.0189,0.003259362,-0.546392858,1.0795447826385498
1avw_42,r-l_42,1avw,0,-102.73182,2455.97,648.873,15.145,-2.65,-0.0553,-105.19,0.755448,0.0063,0.010279951,-0.336546123,1.5748028755187988
